"","study","MAT","MAP","AI","BD","sand","clay","SOC","CN","pH","soil.biodiversity","MBC","FBratio","cropland.type","Nrate","OF2","tillage","irrigation","type","application","richness","duration","cover.days","terminate.time","yield","SOCrr","N2O","CH4","MWD","AMS","climate","soil","microbe","agriculture","CC"
"75","6",14.4,873.5,0.4842,1.386,33.95833333,25.08333333,12.16292343,12.28578125,7.08,0.428029597,114.3580017,2.608719349,"upland",50,1,2,1,1,2,1,15,106,259,0.0373629198493903,0.0859377750978201,0.329341510471002,0.26190277594458,0.225585329260347,0.466087715497581,0.0276914530909444,-0.535146932350328,0.0314056031297269,-0.0558609139808759,0.208764387572809
"76","6",14.4,873.5,0.4842,1.386,33.95833333,25.08333333,12.16292343,12.28578125,7.08,0.428029597,114.3580017,2.608719349,"upland",50,1,2,1,1,2,1,15,106,259,0.0373629198493903,0.0859377750978201,0.329341510471002,0.26190277594458,0.225585329260347,0.466087715497581,0.0276914530909444,-0.535146932350328,0.0314056031297269,-0.0558609139808759,0.208764387572809
"77","7",9.345833778,998,0.9072,1.344,18.875,22,20.78537355,14.19765953,6.38,0.711296737,101.7959976,2.358345032,"upland",157.5,1,1,1,2,1,1,1,248,3,0.0274927428429464,0.0481001326809275,0.140251720707569,0.42340228964568,0.0676135494519237,0.130899756307362,-0.0259614836592937,-0.470802415837061,0.0117836825842811,-0.0447188216798634,0.0650047024790372
"78","7",9.345833778,998,0.9072,1.344,18.875,22,20.78537355,14.19765953,6.38,0.711296737,101.7959976,2.358345032,"upland",157.5,1,1,1,2,1,1,1,248,3,0.0274927428429464,0.0481001326809275,0.140251720707569,0.42340228964568,0.0676135494519237,0.130899756307362,-0.0259614836592937,-0.470802415837061,0.0117836825842811,-0.0447188216798634,0.0650047024790372
"79","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,2,1,1,1,205,14,0.106822000565995,0.0843422008147825,0.184826753607382,0.12465655753094,-0.081698511453809,-0.113835637061892,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0565766791009851
"80","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,1,205,14,0.557562454737531,0.0887595845425425,0.49917851781349,0.144375940507931,-0.0896948706625338,0.0739134697762255,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0718526721408422
"81","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,1,205,14,0.557562454737531,0.0887595845425425,0.49917851781349,0.144375940507931,-0.0896948706625338,0.0739134697762255,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0718526721408422
"82","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,2,1,1,2,204,14,-0.0382128412977688,0.0853473064477263,0.131579010768837,0.107178007794205,-0.0177150741008848,-0.0499372001498296,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0615434680500307
"83","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,2,204,14,0.435900066632855,0.0898247032195703,0.422125303016622,0.118427211565643,-0.030328354761284,0.14141964519098,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0768194610898878
"84","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,2,204,14,0.435900066632855,0.0898247032195703,0.422125303016622,0.118427211565643,-0.030328354761284,0.14141964519098,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0768194610898878
"85","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,2,1,1,4,204,14,-0.098782867702913,0.089370887886116,0.110869951781639,0.0876430775819165,0.0205194455981422,0.00162641681899767,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0720108016928657
"86","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,4,204,14,0.334047127679716,0.0935254475255817,0.398619258365139,0.0954045303796325,0.00684133974041111,0.170948114172161,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0872867947327228
"87","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,4,204,14,0.334047127679716,0.0935254475255817,0.398619258365139,0.0954045303796325,0.00684133974041111,0.170948114172161,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0872867947327228
"88","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,2,1,1,5,205,14,0.0802145384039041,0.105239451432038,0.0834048740267815,0.0809714316493364,0.0180496539828881,0.0887791400008032,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0775113463866551
"89","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,5,205,14,0.544255532708775,0.107929073436101,0.36672687820427,0.088428147346375,0.00464733804206562,0.273815871414425,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0927873394265122
"90","8",17.73333359,1190,0.7616,1.49,65,15,6.0738255,10.00358225,6,0.635366082,35.23600006,2.340172529,"upland",0,1,1,1,1,1,1,5,205,14,0.544255532708775,0.107929073436101,0.36672687820427,0.088428147346375,0.00464733804206562,0.273815871414425,0.0207434376637955,-0.543602843678863,0.0118620487073386,-0.0734240874588569,0.0927873394265122
"91","9",7.504166603,989,1.0292,1.288,48,21.375,15.0812065,11.51237137,7.5,0.600279272,82.22949982,3.691347361,"upland",119,1,1,1,2,1,1,2,123,181,-0.142094841782179,0.0500016378526318,0.361556413432401,0.123726816732906,0.138700393275065,0.199804986440647,-0.0489711483760129,-0.607566892058489,0.0405749866121343,-0.0517356644258396,0.0861963692395263
"92","9",7.504166603,989,1.0292,1.288,48,21.375,15.0812065,11.51237137,7.5,0.600279272,82.22949982,3.691347361,"upland",119,1,1,1,2,1,1,2,92,181,-0.0458591586503423,0.0474188713740921,0.363611416257074,0.119777172036143,0.135044300888826,0.238837852227729,-0.0489711483760129,-0.607566892058489,0.0405749866121343,-0.0517356644258396,0.0779231551959979
"93","9",7.504166603,989,1.0292,1.288,48,21.375,15.0812065,11.51237137,7.5,0.600279272,82.22949982,3.691347361,"upland",119,1,1,1,1,1,1,2,214,181,0.0842566330675632,0.0472686127165668,0.344990467013427,0.156091810867353,0.133881036412501,0.298745306843514,-0.0489711483760129,-0.607566892058489,0.0405749866121343,-0.0517356644258396,0.125758248665225
"94","9",7.504166603,989,1.0292,1.288,48,21.375,15.0812065,11.51237137,7.5,0.600279272,82.22949982,3.691347361,"upland",72.33333333,1,1,1,2,1,1,1,123,181,-0.107872740271826,0.0535941654961286,0.441639851575276,0.144262614507456,0.0128567723887042,-0.0451316491280206,-0.0489711483760129,-0.607566892058489,0.0405749866121343,-0.0602409283609637,0.0809627024181088
"95","9",7.504166603,989,1.0292,1.288,48,21.375,15.0812065,11.51237137,7.5,0.600279272,82.22949982,3.691347361,"upland",72.33333333,1,1,1,2,1,1,1,92,181,-0.0155464355858603,0.0509346444813814,0.440132823150157,0.141093784303763,0.0144524010353852,0.00284769039232694,-0.0489711483760129,-0.607566892058489,0.0405749866121343,-0.0602409283609637,0.0726894883745804
"96","9",7.504166603,989,1.0292,1.288,48,21.375,15.0812065,11.51237137,7.5,0.600279272,82.22949982,3.691347361,"upland",72.33333333,1,1,1,1,1,1,1,214,181,0.113328447245033,0.0511848055349153,0.432268679856664,0.195140318194316,0.0036856358821796,0.0410811085023089,-0.0489711483760129,-0.607566892058489,0.0405749866121343,-0.0602409283609637,0.120524581843808
"97","10",7.0625,925,0.9944,1.376,51,14,12.18097448,10.57376257,7.1,0.613423586,75.14910126,4.199750423,"upland",72.33333333,1,1,1,2,1,1,1,123,181,0.100968219592633,0.0534581992544695,0.531852154333523,0.141571403185995,0.0186445728716541,0.0642015431734452,-0.0526195831794276,-0.564192670659334,0.0487488084611148,-0.0602409283609637,0.0809627024181088
"98","10",7.0625,925,0.9944,1.376,51,14,12.18097448,10.57376257,7.1,0.613423586,75.14910126,4.199750423,"upland",72.33333333,1,1,1,2,1,1,1,92,181,0.136860687372251,0.0510469448433816,0.522289729201364,0.138630022472581,0.0205572671378651,0.0857519543253947,-0.0526195831794276,-0.564192670659334,0.0487488084611148,-0.0602409283609637,0.0726894883745804
"99","10",7.0625,925,0.9944,1.376,51,14,12.18097448,10.57376257,7.1,0.613423586,75.14910126,4.199750423,"upland",72.33333333,1,1,1,1,1,1,1,214,181,0.245010557558647,0.0508989229567602,0.49353302397011,0.202745459234927,0.0118929981545948,0.118563304168441,-0.0526195831794276,-0.564192670659334,0.0487488084611148,-0.0602409283609637,0.120524581843808
"100","11",14.3,361.5,0.239,1.392,26,25,19,17.27272727,7.8,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,2,2,1,8,155,112,0.129543114617649,0.0842299848027641,0.207613087289175,0.244911092414021,0.176682157165125,0.417620893057938,-0.0167684507421819,-0.55069776887664,0.073813379092779,-0.0964498974673494,0.129201052102977
"101","11",14.3,361.5,0.239,1.392,26,25,19,17.27272727,7.8,0.409405172,100.2549973,4.937355042,"upland",170,1,2,2,1,2,1,8,155,112,0.152284462989795,0.0756099042615217,0.187937457710529,0.206367672675285,0.170795829146506,0.418037088955451,-0.0167684507421819,-0.55069776887664,0.073813379092779,-0.0964498974673494,0.144477045142834
"102","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,2,1,1,1,174,37,-0.112414036147265,0.0319178835440068,0.395786087780416,0.161155954154662,-0.0143321435304969,-0.10602750038674,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.0546759812466017
"103","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,2,1,1,1,174,37,-0.112414036147265,0.0319178835440068,0.395786087780416,0.161155954154662,-0.0143321435304969,-0.10602750038674,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.0546759812466017
"104","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,1,1,1,1,174,37,-0.0456427261794283,0.0242847127065251,0.528650504536954,0.153047498704781,-0.0152509741957859,-0.0829753839048352,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.0699519742864588
"105","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,2,1,2,1,174,37,-0.0814512416289673,0.0426341521658198,0.407725868106635,0.185454511766737,-0.0151145460100722,-0.092297271630456,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.055801954285426
"106","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,3,1,2,1,174,37,-0.0852550658394252,0.0359111520663371,0.513356107298518,0.180458850573619,-0.0173139817057951,-0.104919206088307,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.0405259612455689
"107","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,3,1,2,1,174,37,-0.0852550658394252,0.0359111520663371,0.513356107298518,0.180458850573619,-0.0173139817057951,-0.104919206088307,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.0405259612455689
"108","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",101,1,1,2,3,1,3,1,174,37,-0.0813813493113571,0.0422382461619155,0.523872839780059,0.181217502638486,-0.0130087337006379,-0.0935018971790147,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.117475928404384,0.0416519342843932
"109","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,2,1,1,2,188,36,-0.124789524949622,0.00301495223483857,0.364723833108396,0.171247967890347,0.114878232753728,0.147183846358649,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0633688723599584
"110","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,2,1,1,2,188,36,-0.124789524949622,0.00301495223483857,0.364723833108396,0.171247967890347,0.114878232753728,0.147183846358649,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0633688723599584
"111","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,1,1,1,2,188,36,-0.0340795259628803,0.00209206809400778,0.472069847446686,0.155653535562505,0.113390644076175,0.183776351730544,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0786448653998155
"112","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,2,1,2,2,188,36,-0.106350740987093,0.0140190741608749,0.38703372281188,0.189390842349946,0.112581603190918,0.151606279805482,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0644948453987827
"113","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,3,1,2,2,188,36,-0.0992435318108219,0.00928079684292384,0.481247860644439,0.179658023275844,0.112002329610103,0.148843326529561,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0492188523589256
"114","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,3,1,2,2,188,36,-0.0992435318108219,0.00928079684292384,0.481247860644439,0.179658023275844,0.112002329610103,0.148843326529561,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0492188523589256
"115","12",16.04166603,236,0.1017,1.25,42.125,33.125,12.15396288,11.33765194,7.686666667,0.531505048,50.26060104,4.95493269,"upland",153,1,1,2,3,1,3,2,188,36,-0.103974963730958,0.0119442069147283,0.491822653420166,0.180489448372638,0.115255769063131,0.153164082344626,-0.0156259193653126,-0.624268189048908,0.0653113781887634,-0.107998634305922,0.0503448253977499
"116","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,2,1,1,1,185,18,0.0158005428088408,0.0196341666744708,0.377704970241228,0.187179497224147,0.097741141370098,0.182534794769643,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.052347385338616
"117","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,2,1,1,1,185,18,0.0158005428088408,0.0196341666744708,0.377704970241228,0.187179497224147,0.097741141370098,0.182534794769643,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.052347385338616
"118","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,1,1,1,1,185,18,0.161520810630388,0.0117950864238741,0.498894659409732,0.18993121106548,0.106625189140436,0.264038780517301,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.0676233783784732
"119","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,2,1,2,1,185,18,0.0559746425058892,0.0189070944716307,0.387530523222165,0.211767172672733,0.0954398728173751,0.195412306275578,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.0534733583774404
"120","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,3,1,2,1,185,18,0.0310564547712252,0.0120776015643222,0.488064608052482,0.212237424911444,0.100646162737513,0.187561280391316,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.0381973653375832
"121","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,3,1,2,1,185,18,0.0310564547712252,0.0120776015643222,0.488064608052482,0.212237424911444,0.100646162737513,0.187561280391316,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.0381973653375832
"122","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",104.545,1,1,2,3,1,3,1,185,18,0.00324877194875646,0.0122157859116095,0.502135433666778,0.213402228292553,0.105338525032144,0.182871279910809,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.116829832104787,0.0393233383764076
"123","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",135,1,1,2,2,1,1,2,231,26,-0.00923366356293411,-0.0108072263530388,0.300542520948713,0.193640807968317,0.163600052190396,0.302212419586565,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.111279236109236,0.0720739616592777
"124","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",135,1,1,2,2,1,1,2,231,26,-0.00923366356293411,-0.0108072263530388,0.300542520948713,0.193640807968317,0.163600052190396,0.302212419586565,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.111279236109236,0.0720739616592777
"125","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",135,1,1,2,1,1,1,2,231,26,0.120416524496733,-0.00782125453912821,0.410128561434724,0.199656318920748,0.165551952478276,0.364297767421496,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.111279236109236,0.0873499546991348
"126","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",135,1,1,2,2,1,2,2,231,26,0.0153021312629198,-0.00861008738596586,0.322806464643822,0.212946131628086,0.16276746056229,0.310747737941839,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.111279236109236,0.073199934698102
"127","13",12.67916679,237,0.1156,1.284,47,22.125,11.16184068,11.25185552,7.695333333,0.549630046,27.54319954,4.078872681,"upland",135,1,1,2,3,1,2,2,231,26,0.0124656292228505,-0.00921722417422288,0.422651548521367,0.215567933158479,0.163442245441561,0.305575124004852,-0.0102760558371286,-0.598379408899751,0.0473334690096916,-0.111279236109236,0.0579239416582449
